,baseMean,log2FoldChange,lfcSE,pvalue,padj
GLYMA_20G250000,15.11276301,-0.082336742,0.21017103,0.443336077,0.795363008
GLYMA_20G249900,3.494818144,0.028734044,0.223192243,0.656614554,NA
GLYMA_20G249800,11.7071733,-0.033477392,0.207758507,0.722786684,0.922796193
GLYMA_20G249700,65.59831818,-0.370538106,0.177160242,0.007967022,0.059511165
GLYMA_20G249600,6.129741705,0.001094418,0.213924233,0.991357951,NA
GLYMA_20G249400,14.10749616,-0.018316099,0.199298942,0.855002054,0.969928059
GLYMA_20G249300,53.61965495,-0.225349253,0.180935417,0.087106725,0.330975948
GLYMA_20G249100,25.13457774,0.089890389,0.192996923,0.444323098,0.796447453
GLYMA_20G248900,7.280313342,0.062920544,0.22198197,0.467392152,NA
GLYMA_20G248800,7.96179485,0.01008279,0.211788159,0.906127534,NA
GLYMA_20G248600,0.415881437,-0.007312142,0.230064429,0.711624168,NA
GLYMA_20G248500,4.731137032,0.035067647,0.221967445,0.61959091,NA
GLYMA_20G248400,12.5468355,-0.186042936,0.276461699,0.124709393,0.420185216
GLYMA_20G248200,0.538310201,-0.000750324,0.230674794,0.98642361,NA
GLYMA_20G248100,3.656450599,0.0713082,0.234460518,0.30712262,NA
GLYMA_20G248000,7.301689914,0.198168823,0.321137199,0.068783396,NA
GLYMA_20G247800,7.160122097,-0.028464157,0.226054573,0.603238962,NA
GLYMA_20G247700,5.404132258,0.002393835,0.216537959,0.975403731,NA
GLYMA_20G247500,14.4726907,-0.019219166,0.19828492,0.850270826,0.969928059
GLYMA_20G247400,0.913197449,0.011705498,0.228440713,0.735717923,NA
GLYMA_20G247200,6.571830377,0.051600578,0.219809315,0.539403904,NA
GLYMA_20G247100,0.589876353,-0.022128638,0.2318548,0.265469542,NA
GLYMA_20G247000,35.28421798,-0.059958199,0.173602683,0.609074778,0.883084107
GLYMA_20G246900,5.651485875,0.032989431,0.21792785,0.677079912,NA
GLYMA_20G246800,39.21938565,-0.244447896,0.210686013,0.080970546,0.316025421
GLYMA_20G246700,19.87210353,-0.06441809,0.196092537,0.561377702,0.862439428
GLYMA_20G246400,12.05764504,0.038461828,0.206291748,0.69419401,0.918451552
GLYMA_20G246200,13.28329624,-0.00903247,0.19965214,0.927064873,0.983958759
GLYMA_20G246100,10.05466029,-0.053998313,0.21321311,0.565767346,NA
GLYMA_20G245900,4.159069798,0.01520292,0.21938488,0.829124126,NA
GLYMA_20G245800,2.908879373,-0.005114394,0.222265446,0.928660206,NA
GLYMA_20G245600,13.63295627,-0.05476671,0.205491474,0.592106644,0.879233464
GLYMA_20G245500,55.06453082,-0.599266408,0.202566846,0.000331852,0.004629711
GLYMA_20G245400,21.18071303,0.081080391,0.201221199,0.471038105,0.81176399
GLYMA_20G245300,15.04183235,-0.083498041,0.211740791,0.433322543,0.787579345
GLYMA_20G244900,14.33877721,0.009713145,0.199693084,0.924054603,0.983958759
GLYMA_20G244700,13.34888065,0.259027632,0.340960497,0.065782483,0.273237743
GLYMA_20G244500,13.20597759,0.017771574,0.200805548,0.859609383,0.969928059
GLYMA_20G244400,10.62656513,-0.043138415,0.20917228,0.64797855,0.900722223
GLYMA_20G244300,2.158012524,-0.016018559,0.225020252,0.761168309,NA
GLYMA_20G244200,25.0730636,-0.322091145,0.296708502,0.046671571,0.215026087
GLYMA_20G244100,10.56223898,-0.015129829,0.205687332,0.870844671,0.969937759
GLYMA_20G244000,24.98870643,-0.026524222,0.183044135,0.812313899,0.955673398
GLYMA_20G243900,3.576380086,0.050634792,0.227573087,0.451893537,NA
GLYMA_20G243700,13.86796739,-0.107380516,0.224420616,0.318397967,0.69166637
GLYMA_20G243600,1.314415945,0.008260016,0.226669461,0.828752209,NA
GLYMA_20G243500,38.91031569,-0.047225525,0.166522226,0.684391395,0.912394482
GLYMA_20G243400,12.79914449,-0.10507738,0.225147269,0.320848787,0.693650942
GLYMA_20G243300,0.918172505,-0.00197396,0.227640875,0.957989435,NA
GLYMA_20G243100,0.757569195,0.01917878,0.229427675,0.572943393,NA
GLYMA_20G243000,0.999087801,-0.002104179,0.22750432,0.95714866,NA
GLYMA_20G242900,7.230284506,0.000101487,0.212710485,0.999773048,NA
GLYMA_20G242800,16.87943218,0.046036902,0.198768031,0.665977615,0.901481039
GLYMA_20G242400,12.60995164,0.098288383,0.222327855,0.34978238,0.721191256
GLYMA_20G242200,8.874088598,-0.05265847,0.215876611,0.557929042,NA
GLYMA_20G242100,11.48324531,-0.054273433,0.209193255,0.582183056,0.874096033
GLYMA_20G242000,12.46398887,-0.294628892,0.397483023,0.048040753,0.219397978
GLYMA_20G241900,4.980027471,0.025970215,0.219145335,0.725045105,NA
GLYMA_20G241700,118.1167418,-0.269380762,0.213950515,0.060480285,0.258365598
GLYMA_20G241600,0.499827598,0.023030747,0.231573602,0.410373718,NA
GLYMA_20G241500,42.36793465,-1.070541376,0.238684052,5.24E-07,1.59E-05
GLYMA_20G241400,19.92203502,0.066953873,0.196557639,0.549942189,0.857349157
GLYMA_20G241200,12.04163752,-0.025507143,0.204073435,0.790796612,0.949303029
GLYMA_20G240900,8.046250733,-0.068302815,0.220396705,0.455561226,NA
GLYMA_20G240800,4.813208988,-0.018846858,0.219117373,0.790387417,NA
GLYMA_20G240700,252.9198971,-0.654711445,0.092160861,1.24E-13,1.28E-11
GLYMA_20G240600,6.376837531,-0.008710686,0.214838849,0.910550567,NA
GLYMA_20G240500,6.721251474,0.02300113,0.21572899,0.779456408,NA
GLYMA_20G240400,5.733397776,0.002500279,0.216466723,0.972958359,NA
GLYMA_20G240300,304.9543714,-0.267461951,0.082837196,0.000549954,0.007050614
GLYMA_20G240000,7.161817235,0.010075631,0.212692202,0.906810798,NA
